ano_avaliacao,codigo_uf,sigla_uf,codigo_municipio,nome_municipio,id_aluno,id_escola,tipo_serie,tipo_dependencia,presenca_lp,preenchimento_lp,codigo_caderno_lp,peso_aluno_lp,proficiencia_lp,alfabetizado_oficial,alfabetizado_calculado_743,divergencia_indicador_743
2024,29,BA,2921609,Morpará,29154984,60014862,2,3,1,1,7,1.0,690.51,0,0,0
2024,31,MG,3170206,Uberlândia,31033993,60020141,2,3,1,1,6,1.21,772.97,1,1,0
2024,26,PE,2611606,Recife,26048828,60012462,2,3,1,1,4,1.2,788.55,1,1,0
2024,50,MS,5002704,Campo Grande,50001481,60039677,2,3,1,1,16,1.27,802.67,1,1,0
2024,42,SC,4205407,Florianópolis,42093811,60034412,2,3,1,1,12,1.34,610.03,0,0,0
2024,35,SP,3554201,Tejupá,35139490,60028229,2,3,1,1,12,1.0,813.6304086,1,1,0
2024,15,PA,1500800,Ananindeua,15009691,60001865,2,3,1,1,21,1.38,674.22,0,0,0
2024,21,MA,2102705,Cantanhede,21011537,60004681,2,3,1,1,15,1.04,767.31,1,1,0
2024,35,SP,3550308,São Paulo,35365757,60026984,2,3,1,1,20,1.1538462,770.0551016,1,1,0
2024,31,MG,3127701,Governador Valadares,31158316,60018673,2,2,1,1,16,1.04,839.08,1,1,0
2024,31,MG,3155603,Rio Pardo de Minas,31039590,60019264,2,3,1,1,6,1.04,729.97,0,0,0
2024,43,RS,4309209,Gravataí,43034242,60037281,2,2,0,0,10,,,0,,
2024,41,PR,4122008,Rio Azul,41080175,60033229,2,3,1,1,5,1.0,736.96,0,0,0
2024,33,RJ,3301702,Duque de Caxias,33025827,60024041,2,3,0,0,18,,,0,,
2024,31,MG,3139904,Maria da Fé,31033726,60018797,2,3,1,1,3,1.0,829.6,1,1,0
2024,50,MS,5007901,Sidrolândia,50014164,60039731,2,3,0,0,12,,,0,,
2024,33,RJ,3304557,Rio de Janeiro,33110543,60024634,2,3,1,1,13,1.33,809.51,1,1,0
2024,31,MG,3106200,Belo Horizonte,31122208,60018044,2,3,1,1,18,1.14,762.46,1,1,0
2024,31,MG,3142106,Miradouro,31107116,60019340,2,3,0,0,17,,,0,,
2024,23,CE,2302305,Bela Cruz,23026319,60007255,2,3,1,1,14,1.0,874.22,1,1,0
2024,21,MA,2112506,Tutóia,21062520,60004558,2,3,1,1,12,1.27,726.44,0,0,0
2024,25,PB,2504009,Campina Grande,25022231,60010760,2,3,0,0,6,,,0,,
2024,35,SP,3550308,São Paulo,35394249,60025827,2,2,1,1,17,1.0,789.7205371,1,1,0
2024,31,MG,3168002,Taiobeiras,31099256,60022203,2,3,1,1,15,1.04,766.76,1,1,0
2024,13,AM,1302603,Manaus,13047608,60001536,2,3,1,1,15,1.7,754.75,1,1,0
2024,35,SP,3550308,São Paulo,35431814,60026502,2,2,0,0,6,,,0,,
2024,35,SP,3547304,Santana de Parnaíba,35307704,60027904,2,3,1,1,6,1.030303,784.294626,1,1,0
2024,35,SP,3550308,São Paulo,35380387,60030365,2,2,1,1,2,1.1481481,775.9854331,1,1,0
2024,42,SC,4202206,Benedito Novo,42083479,60034791,2,2,1,1,4,1.1,750.58,1,1,0
2024,35,SP,3550308,São Paulo,35423450,60027710,2,3,1,1,18,1.2,831.7624227,1,1,0
2024,22,PI,2203602,Eliseu Martins,22025077,60006698,2,3,1,1,4,1.0,758.15,1,1,0
2024,42,SC,4215000,Rio Negrinho,42096593,60035669,2,3,1,1,9,1.19,720.47,0,0,0
2024,35,SP,3501301,Álvares Machado,35148198,60028594,2,3,1,1,18,1.1666667,768.5220739,1,1,0
2024,28,SE,2805505,Poço Verde,28013880,60014155,2,3,1,1,2,1.11,635.36,0,0,0
2024,13,AM,1303908,São Paulo de Olivença,13023190,60001399,2,3,1,1,7,1.11,787.47,1,1,0
2024,29,BA,2917706,Jaguarari,29122746,60014949,2,3,1,1,18,1.0,672.11,0,0,0
2024,15,PA,1506559,Santa Luzia do Pará,15068193,60003299,2,3,1,1,12,1.37,732.75,0,0,0
2024,35,SP,3529302,Matão,35013896,60027441,2,3,1,1,20,1.04,820.1008774,1,1,0
2024,15,PA,1502103,Cametá,15021011,60003436,2,3,0,0,9,,,0,,
2024,31,MG,3131307,Ipatinga,31094815,60020361,2,3,1,1,19,1.35,774.74,1,1,0
2024,51,MT,5103353,Confresa,51006967,60040245,2,3,1,1,3,1.43,755.79,1,1,0
2024,29,BA,2907103,Carinhanha,29049138,60017581,2,3,1,1,2,1.0,753.07,1,1,0
2024,26,PE,2611101,Petrolina,26070014,60011606,2,3,1,1,6,1.08,778.79,1,1,0
2024,26,PE,2611606,Recife,26047082,60012758,2,3,1,1,11,1.05,777.4,1,1,0
2024,52,GO,5208707,Goiânia,52008150,60041943,2,3,1,1,10,1.14,659.11,0,0,0
2024,26,PE,2612604,Santa Maria da Boa Vista,26074357,60011634,2,3,1,1,10,1.0,719.93,0,0,0
2024,28,SE,2802809,Indiaroba,28001732,60014465,2,3,1,1,17,1.08,737.08,0,0,0
2024,29,BA,2932002,Uauá,29254663,60017211,2,3,1,1,18,1.0,719.92,0,0,0
2024,35,SP,3552502,Suzano,35327050,60027637,2,3,1,1,4,1.1052632,749.0987423,1,1,0
2024,16,AP,1600238,Ferreira Gomes,16011279,60003863,2,3,1,1,13,1.19,677.97,0,0,0
2024,33,RJ,3301405,Conceição de Macabu,33071503,60023327,2,3,1,1,16,1.1,776.27,1,1,0
2024,35,SP,3552809,Taboão da Serra,35335504,60030012,2,3,1,1,4,1.09375,712.5946155,0,0,0
2024,43,RS,4305108,Caxias do Sul,43017963,60036882,2,3,1,1,10,1.1052632,820.415519,1,1,0
2024,15,PA,1504604,Mocajuba,15047098,60002364,2,3,1,1,2,1.39,748.34,1,1,0
2024,35,SP,3552205,Sorocaba,35209856,60027312,2,3,1,1,11,1.0833333,730.7359556,0,0,0
2024,21,MA,2104677,Governador Nunes Freire,21022896,60004726,2,3,1,1,16,1.24,776.59,1,1,0
2024,41,PR,4127106,Telêmaco Borba,41015719,60032462,2,3,1,1,13,1.11,775.28,1,1,0
2024,35,SP,3549805,São José do Rio Preto,35182739,60027998,2,3,1,1,14,1.2631579,816.1074947,1,1,0
2024,41,PR,4113700,Londrina,41089318,60034284,2,3,1,1,5,1.04,758.75,1,1,0
2024,35,SP,3556503,Várzea Paulista,35104136,60029437,2,3,1,1,6,1.0909091,792.7973069,1,1,0
2024,43,RS,4314902,Porto Alegre,43069177,60039486,2,3,1,1,17,1.5333333,711.5989159,0,0,0
2024,29,BA,2906105,Canápolis,29041633,60014670,2,3,1,1,3,1.0,689.79,0,0,0
2024,22,PI,2208858,Riacho Frio,22026464,60006797,2,3,1,1,16,1.0,842.48,1,1,0
2024,52,GO,5201405,Aparecida de Goiânia,52018353,60041609,2,3,1,1,4,1.07,748.04,1,1,0
2024,41,PR,4106902,Curitiba,41070899,60033532,2,3,1,1,7,1.0,758.46,1,1,0
2024,33,RJ,3304557,Rio de Janeiro,33131394,60025583,2,3,1,1,8,1.0,736.82,0,0,0
2024,43,RS,4318101,São Francisco de Assis,43081664,60038543,2,3,1,1,18,1.6153846,769.7823865,1,1,0
2024,28,SE,2807303,Telha,28013025,60014237,2,3,1,1,19,1.06,753.65,1,1,0
2024,21,MA,2107803,Parnarama,21063500,60005404,2,3,1,1,13,1.05,746.41,1,1,0
2024,27,AL,2706307,Palmeira dos Índios,27021850,60013384,2,3,1,1,20,1.17,711.01,0,0,0
2024,29,BA,2927408,Salvador,29203049,60016063,2,3,1,1,7,1.0,761.56,1,1,0
2024,35,SP,3548708,São Bernardo do Campo,35321054,60030184,2,3,1,1,16,1.08,762.5283928,1,1,0
2024,15,PA,1506807,Santarém,15073815,60003193,2,3,1,1,12,1.38,735.3,0,0,0
2024,22,PI,2205706,Luís Correia,22001289,60006379,2,3,1,1,4,1.06,707.24,0,0,0
2024,15,PA,1507904,Soure,15079381,60003295,2,3,1,1,21,1.04,746.09,1,1,0
2024,26,PE,2611507,Quipapá,26024102,60012219,2,3,1,1,16,1.0,722.81,0,0,0
2024,41,PR,4121901,Ribeirão do Pinhal,41066855,60032360,2,3,1,1,14,1.29,808.7,1,1,0
2024,35,SP,3518800,Guarulhos,35258807,60026009,2,3,1,1,2,1.3684211,751.3813194,1,1,0
2024,35,SP,3550308,São Paulo,35438200,60026498,2,2,1,1,12,1.1034483,797.1647403,1,1,0
2024,41,PR,4105805,Colombo,41059424,60033453,2,3,1,1,17,1.16,734.13,0,0,0
2024,33,RJ,3306305,Volta Redonda,33095914,60023646,2,3,1,1,14,1.13,689.53,0,0,0
2024,24,RN,2414704,Várzea,24021853,60009890,2,3,1,1,14,1.31,707.28,0,0,0
2024,35,SP,3547809,Santo André,35310158,60026138,2,2,1,1,3,1.0714286,787.5333119,1,1,0
2024,11,RO,1100940,Cujubim,11001649,60000239,2,3,1,1,7,1.0,738.23,0,0,0
2024,15,PA,1501402,Belém,15093687,60002021,2,3,1,1,12,1.53,736.33,0,0,0
2024,31,MG,3170206,Uberlândia,31125763,60021829,2,3,1,1,21,1.3,816.75,1,1,0
2024,31,MG,3162450,São João das Missões,31012082,60018858,2,3,1,1,19,4.09,750.79,1,1,0
2024,35,SP,3503802,Artur Nogueira,35109195,60028353,2,3,1,1,2,1.0869565,640.3654494,0,0,0
2024,27,AL,2704302,Maceió,27017757,60014018,2,3,1,1,3,1.08,781.8,1,1,0
2024,13,AM,1303536,Presidente Figueiredo,13019960,60001533,2,3,1,1,15,1.29,663.07,0,0,0
2024,23,CE,2304400,Fortaleza,23088933,60008124,2,3,1,1,5,1.0,846.61,1,1,0
2024,13,AM,1303809,São Gabriel da Cachoeira,13021788,60001279,2,3,1,1,20,1.09,793.68,1,1,0
2024,50,MS,5002704,Campo Grande,50004749,60039709,2,3,1,1,20,1.16,729.81,0,0,0
2024,31,MG,3135803,Jequitinhonha,31116382,60020283,2,2,1,1,8,1.0,802.49,1,1,0
2024,33,RJ,3304557,Rio de Janeiro,33137616,60024748,2,3,1,1,10,1.4,686.75,0,0,0
2024,31,MG,3156908,Sacramento,31048578,60020049,2,3,1,1,16,1.05,796.52,1,1,0
2024,33,RJ,3305802,Teresópolis,33090628,60023871,2,3,1,1,15,1.14,727.07,0,0,0
2024,41,PR,4110201,Inácio Martins,41068475,60034350,2,3,1,1,16,1.18,743.79,1,1,0
2024,50,MS,5006309,Paranaíba,50033075,60039752,2,3,1,1,20,1.0,673.05,0,0,0
2024,22,PI,2203909,Floriano,22020509,60006707,2,3,1,1,11,1.0,718.65,0,0,0
2024,29,BA,2918506,Jussara,29134376,60015042,2,3,1,1,21,1.0,784.3,1,1,0
2024,31,MG,3118007,Congonhas,31135259,60020375,2,3,1,1,6,1.07,798.91,1,1,0
2024,33,RJ,3304557,Rio de Janeiro,33110230,60024420,2,3,1,1,1,1.07,732.3,0,0,0
2024,35,SP,3543709,Rincão,35014436,60029470,2,3,1,1,2,1.1111111,837.8810989,1,1,0
2024,35,SP,3501608,Americana,35003461,60029037,2,3,1,1,11,1.0689655,705.059618,0,0,0
2024,43,RS,4303905,Campo Bom,43011224,60036671,2,3,1,1,5,1.0,771.4477009,1,1,0
2024,35,SP,3538006,Pindamonhangaba,35133251,60031215,2,3,1,1,5,1.0588235,744.6366925,1,1,0
2024,41,PR,4106902,Curitiba,41028769,60034359,2,3,1,1,20,1.36,735.54,0,0,0
2024,15,PA,1508001,Tomé-Açu,15082049,60002940,2,3,0,0,21,,,0,,
2024,50,MS,5008305,Três Lagoas,50038749,60040104,2,3,1,1,11,1.0,780.87,1,1,0
2024,43,RS,4304606,Canoas,43106618,60036773,2,3,1,1,18,1.1428571,670.7195057,0,0,0
2024,51,MT,5107602,Rondonópolis,51023799,60040692,2,3,1,1,21,1.22,745.06,1,1,0
2024,41,PR,4116802,Nova Cantu,41043319,60031959,2,3,1,1,16,1.33,802.3,1,1,0
2024,35,SP,3530706,Mogi Guaçu,35125689,60030733,2,3,1,1,11,1.0,822.2426004,1,1,0
2024,50,MS,5008305,Três Lagoas,50037418,60039764,2,3,1,1,18,1.0,775.65,1,1,0
2024,33,RJ,3304557,Rio de Janeiro,33140847,60024792,2,3,1,1,4,1.23,688.05,0,0,0
2024,13,AM,1302306,Jutaí,13013101,60000667,2,3,1,1,4,1.04,724.67,0,0,0
2024,31,MG,3106200,Belo Horizonte,31073308,60018140,2,3,1,1,13,1.17,780.0,1,1,0
2024,41,PR,4121703,Reserva,41111376,60032436,2,3,1,1,5,1.2,770.97,1,1,0
2024,25,PB,2512507,Queimadas,25012472,60010832,2,3,0,0,1,,,0,,
2024,41,PR,4106902,Curitiba,41078938,60033553,2,3,1,1,1,1.14,753.51,1,1,0
2024,35,SP,3552403,Sumaré,35215464,60026649,2,2,1,1,5,1.375,719.0545848,0,0,0
2024,28,SE,2800308,Aracaju,28015634,60014308,2,3,1,1,10,1.06,783.13,1,1,0
2024,15,PA,1507300,São Félix do Xingu,15075895,60002948,2,3,1,1,13,1.22,749.55,1,1,0
2024,15,PA,1501303,Barcarena,15014293,60003099,2,3,1,1,5,1.0,772.78,1,1,0
2024,11,RO,1100304,Vilhena,11018632,60000389,2,3,0,0,19,,,0,,
2024,35,SP,3505708,Barueri,35234384,60028177,2,3,1,1,1,1.1538462,748.0014653,1,1,0
2024,26,PE,2600054,Abreu e Lima,26025953,60012297,2,3,1,1,2,1.4,703.6,0,0,0
2024,22,PI,2211001,Teresina,22009895,60006540,2,3,1,1,12,1.11,717.89,0,0,0
2024,23,CE,2310001,Palhano,23036213,60008518,2,3,1,1,14,1.0,799.92,1,1,0
2024,15,PA,1505536,Parauapebas,15058266,60002963,2,3,1,1,2,1.14,757.73,1,1,0
2024,41,PR,4108809,Guaíra,41092012,60032601,2,3,1,1,18,1.04,775.94,1,1,0
2024,35,SP,3518800,Guarulhos,35262952,60027838,2,3,1,1,13,1.2083333,658.8006701,0,0,0
2024,25,PB,2507507,João Pessoa,25001080,60011035,2,3,1,1,3,1.29,776.4,1,1,0
2024,29,BA,2905206,Caetité,29927831,60016402,2,3,1,1,19,1.0,785.29,1,1,0
2024,32,ES,3205002,Serra,32003017,60022637,2,3,1,1,15,1.08,759.05,1,1,0
2024,15,PA,1500800,Ananindeua,15010768,60001851,2,2,0,0,19,,,0,,
2024,31,MG,3118601,Contagem,31132384,60018272,2,3,1,1,13,1.47,757.43,1,1,0
2024,22,PI,2211001,Teresina,22010978,60006560,2,3,0,0,20,,,0,,
2024,51,MT,5107040,Primavera do Leste,51018828,60040570,2,3,1,1,5,1.09,806.66,1,1,0
2024,21,MA,2110856,São Francisco do Brejão,21033283,60004947,2,3,1,1,18,1.0,763.74,1,1,0
2024,41,PR,4125506,São José dos Pinhais,41006304,60033714,2,3,0,0,19,,,0,,
2024,26,PE,2613008,São Bento do Una,26013282,60013041,2,3,1,1,2,1.0,772.45,1,1,0
2024,35,SP,3516408,Franco da Rocha,35245128,60031085,2,3,1,1,21,1.1071429,766.9518005,1,1,0
2024,35,SP,3552809,Taboão da Serra,35335738,60030173,2,3,1,1,4,1.1428571,685.685838,0,0,0
2024,29,BA,2916401,Itapetinga,29114800,60017127,2,3,1,1,18,1.0,770.67,1,1,0
2024,35,SP,3525904,Jundiaí,35106967,60028139,2,3,0,0,11,,,0,,
2024,32,ES,3205002,Serra,32004796,60023014,2,3,0,0,6,,,0,,
2024,35,SP,3520509,Indaiatuba,35051187,60028618,2,3,1,1,13,1.2380952,735.2165523,0,0,0
2024,35,SP,3544301,Roseira,35070500,60029367,2,3,1,1,12,1.0,745.8862991,1,1,0
2024,53,DF,5300108,Brasília,53019249,60042219,2,2,1,1,1,1.42,792.03,1,1,0
2024,51,MT,5103205,Colíder,51024800,60040635,2,3,1,1,7,1.08,742.82,0,0,0
2024,33,RJ,3303203,Nilópolis,33051703,60025634,2,3,1,1,16,1.17,804.06,1,1,0
2024,31,MG,3118304,Conselheiro Lafaiete,31145621,60020383,2,2,1,1,20,1.07,830.56,1,1,0
2024,43,RS,4309209,Gravataí,43036585,60039569,2,3,0,0,1,,,0,,
2024,35,SP,3549805,São José do Rio Preto,35182086,60025936,2,3,1,1,5,1.0769231,779.7525932,1,1,0
2024,52,GO,5217609,Planaltina,52061786,60041690,2,3,1,1,2,1.08,717.74,0,0,0
2024,21,MA,2103000,Caxias,21038942,60005712,2,3,0,0,18,,,0,,
2024,31,MG,3170107,Uberaba,31109710,60020057,2,3,1,1,9,1.0,727.83,0,0,0
2024,27,AL,2704302,Maceió,27014551,60013645,2,3,1,1,9,1.25,756.02,1,1,0
2024,33,RJ,3304557,Rio de Janeiro,33132739,60024710,2,3,0,0,12,,,0,,
2024,41,PR,4110706,Irati,41107515,60034007,2,3,1,1,19,1.08,709.31,0,0,0
2024,41,PR,4119905,Ponta Grossa,41102079,60032562,2,3,1,1,13,1.09,706.86,0,0,0
2024,35,SP,3509502,Campinas,35042460,60026693,2,2,1,1,7,1.16,787.3848695,1,1,0
2024,41,PR,4106902,Curitiba,41079171,60034252,2,3,1,1,18,1.52,727.87,0,0,0
2024,25,PB,2515930,Sertãozinho,25020093,60011201,2,3,1,1,16,1.14,796.34,1,1,0
2024,52,GO,5217609,Planaltina,52061894,60041714,2,3,1,1,19,1.0,805.23,1,1,0
2024,53,DF,5300108,Brasília,53024595,60042410,2,2,1,1,19,1.07,790.11,1,1,0
2024,35,SP,3501707,Américo Brasiliense,35011303,60031314,2,3,0,0,5,,,0,,
2024,31,MG,3107307,Bocaiúva,31065236,60019115,2,2,1,1,6,1.04,838.32,1,1,0
2024,26,PE,2611101,Petrolina,26071076,60012723,2,3,1,1,11,1.0,791.06,1,1,0
2024,21,MA,2100055,Açailândia,21030683,60004886,2,3,1,1,21,1.04,781.36,1,1,0
2024,42,SC,4202404,Blumenau,42007877,60034697,2,3,1,1,18,1.34,666.4,0,0,0
2024,50,MS,5002704,Campo Grande,50004373,60039707,2,3,1,1,8,1.0,722.3,0,0,0
2024,29,BA,2928406,Santa Rita de Cássia,29225228,60017647,2,3,1,1,10,1.0,751.65,1,1,0
2024,33,RJ,3304557,Rio de Janeiro,33148562,60024520,2,3,0,0,19,,,0,,
2024,41,PR,4122008,Rio Azul,41085107,60033225,2,3,1,1,14,1.07,772.07,1,1,0
2024,29,BA,2930105,Senhor do Bonfim,29907907,60014961,2,3,1,1,14,1.0,696.87,0,0,0
2024,33,RJ,3302502,Magé,33042866,60024165,2,3,0,0,19,,,0,,
2024,26,PE,2616100,Verdejante,26056381,60011460,2,3,1,1,17,1.0,773.09,1,1,0
2024,31,MG,3136702,Juiz de Fora,31027774,60019028,2,3,1,1,16,1.04,752.21,1,1,0
2024,51,MT,5107602,Rondonópolis,51022652,60040523,2,3,1,1,16,1.04,652.99,0,0,0
2024,35,SP,3553401,Tanabi,35099314,60029353,2,3,1,1,15,1.0588235,828.9904186,1,1,0
2024,24,RN,2414100,Tenente Ananias,24014851,60009684,2,3,1,1,11,1.0,761.57,1,1,0
2024,29,BA,2905701,Camaçari,29038624,60017790,2,3,1,1,15,1.0,740.11,0,0,0
2024,27,AL,2704302,Maceió,27015292,60014014,2,3,1,1,9,1.0,667.26,0,0,0
2024,31,MG,3170107,Uberaba,31185230,60020031,2,3,0,0,1,,,0,,
2024,41,PR,4113700,Londrina,41108703,60032222,2,3,0,0,1,,,0,,
2024,21,MA,2104206,Fortuna,21068138,60005163,2,3,1,1,20,1.0,744.14,1,1,0
2024,35,SP,3550308,São Paulo,35399559,60031488,2,2,0,0,19,,,0,,
2024,13,AM,1301605,Fonte Boa,13008364,60000666,2,2,1,1,12,1.04,759.62,1,1,0
2024,35,SP,3550308,São Paulo,35376202,60026700,2,2,0,0,5,,,0,,
2024,35,SP,3512407,Cordeirópolis,35109737,60028057,2,3,1,1,6,1.125,720.9004951,0,0,0
2024,41,PR,4104808,Cascavel,41128256,60032739,2,3,0,0,12,,,0,,
2024,42,SC,4202008,Balneário Camboriú,42003221,60036165,2,3,0,0,13,,,0,,
2024,23,CE,2305902,Ipueiras,23067617,60007595,2,3,1,1,21,1.0,892.54,1,1,0
2024,43,RS,4317301,Santa Vitória do Palmar,43079929,60038429,2,3,1,1,3,1.3333333,774.2433909,1,1,0
2024,12,AC,1200401,Rio Branco,12009304,60000475,2,3,1,1,17,1.11,743.35,1,1,0
2024,42,SC,4218004,Tijucas,42083227,60035864,2,3,0,0,6,,,0,,
2024,35,SP,3550308,São Paulo,35402431,60025794,2,2,1,1,14,1.0769231,831.6440295,1,1,0
2024,43,RS,4304200,Candelária,43011562,60036682,2,3,0,0,7,,,0,,
2024,15,PA,1500800,Ananindeua,15009046,60003137,2,3,1,1,11,1.07,747.34,1,1,0
2024,41,PR,4106456,Coronel Domingos Soares,41104073,60033148,2,3,1,1,19,1.2,686.4,0,0,0
2024,50,MS,5005202,Ladário,50016735,60040098,2,3,1,1,7,1.2,792.03,1,1,0
2024,42,SC,4208906,Jaraguá do Sul,42043431,60035829,2,3,1,1,8,1.51,784.96,1,1,0
2024,41,PR,4112009,Jaguariaíva,41093147,60033974,2,3,0,0,6,,,0,,
2024,25,PB,2508901,Mamanguape,25010507,60010908,2,3,1,1,6,1.0,777.83,1,1,0
2024,42,SC,4209102,Joinville,42053033,60034854,2,2,1,1,1,1.46,766.37,1,1,0
2024,29,BA,2924009,Paulo Afonso,29167510,60014829,2,3,1,1,17,1.0,687.83,0,0,0
2024,50,MS,5006275,Paraíso das Águas,50033001,60040079,2,3,1,1,5,1.0,772.12,1,1,0
2024,15,PA,1501402,Belém,15089889,60002895,2,2,1,1,18,1.06,767.21,1,1,0
2024,31,MG,3100906,Águas Formosas,31129169,60019855,2,2,1,1,3,1.13,782.38,1,1,0
2024,52,GO,5215652,Palestina de Goiás,52038351,60041874,2,3,1,1,21,1.0,757.63,1,1,0
2024,16,AP,1600501,Oiapoque,16000838,60003778,2,3,0,0,7,,,0,,
2024,52,GO,5219738,Santo Antônio de Goiás,52037500,60041246,2,3,1,1,4,1.0,784.32,1,1,0
2024,33,RJ,3304557,Rio de Janeiro,33112521,60024680,2,3,1,1,16,1.1,783.26,1,1,0
2024,15,PA,1500347,Água Azul do Norte,15003048,60003114,2,3,1,1,8,1.38,750.01,1,1,0
2024,32,ES,3201209,Cachoeiro de Itapemirim,32037458,60023003,2,3,1,1,11,1.06,770.61,1,1,0
2024,52,GO,5212501,Luziânia,52031610,60041642,2,3,1,1,6,1.0,792.08,1,1,0
2024,35,SP,3522208,Itapecerica da Serra,35275807,60029338,2,3,1,1,1,1.0952381,640.0635814,0,0,0
2024,26,PE,2614808,Tacaratu,26068357,60011653,2,3,1,1,7,1.04,729.52,0,0,0
2024,52,GO,5217401,Pires do Rio,52047046,60041559,2,3,1,1,3,1.15,806.91,1,1,0
2024,35,SP,3552205,Sorocaba,35212959,60031120,2,3,1,1,3,1.0769231,749.2820482,1,1,0
2024,31,MG,3118601,Contagem,31189582,60020668,2,3,1,1,9,2.09,738.78,0,0,0
2024,26,PE,2600203,Afrânio,26068470,60011572,2,3,1,1,11,1.0,769.81,1,1,0
2024,21,MA,2109809,Santa Helena,21036462,60004632,2,3,1,1,10,1.09,775.74,1,1,0
2024,42,SC,4218004,Tijucas,42083005,60035769,2,3,0,0,8,,,0,,
2024,43,RS,4322525,Vale Verde,43101064,60036323,2,3,1,1,6,1.0555556,794.1114489,1,1,0
2024,15,PA,1501402,Belém,15089483,60001973,2,3,0,0,19,,,0,,
2024,31,MG,3136702,Juiz de Fora,31130726,60018961,2,2,1,1,10,1.25,757.36,1,1,0
2024,31,MG,3155801,Rio Pomba,31077578,60022183,2,3,1,1,19,1.08,752.81,1,1,0
2024,31,MG,3157005,Salinas,31149156,60022194,2,3,1,1,15,1.13,779.29,1,1,0
2024,43,RS,4323002,Viamão,43105196,60039544,2,3,1,1,8,1.2,690.4332965,0,0,0
2024,22,PI,2203909,Floriano,22020460,60006705,2,3,1,1,20,1.0,763.89,1,1,0
2024,17,TO,1702554,Augustinópolis,17014228,60003887,2,3,1,1,2,1.1,754.88,1,1,0
2024,42,SC,4209102,Joinville,42053170,60035791,2,2,0,0,1,,,0,,
2024,35,SP,3549805,São José do Rio Preto,35183717,60028649,2,3,1,1,7,1.5,711.8686921,0,0,0
2024,26,PE,2614402,Solidão,26059151,60011514,2,3,1,1,17,1.15,802.65,1,1,0
2024,50,MS,5008305,Três Lagoas,50037527,60039766,2,3,1,1,14,1.04,778.01,1,1,0
2024,52,GO,5208707,Goiânia,52002081,60041150,2,3,1,1,10,1.2,777.89,1,1,0
2024,21,MA,2101202,Bacabal,21043649,60005711,2,3,1,1,17,1.07,711.05,0,0,0
2024,35,SP,3510609,Carapicuíba,35250112,60027665,2,3,1,1,7,1.3913043,764.7753926,1,1,0
2024,26,PE,2602605,Brejo da Madre de Deus,26001424,60013168,2,3,1,1,16,1.0,785.68,1,1,0
2024,35,SP,3515707,Ferraz de Vasconcelos,35325801,60031313,2,3,1,1,4,1.037037,809.628192,1,1,0
2024,35,SP,3552205,Sorocaba,35213855,60031332,2,3,1,1,15,1.0454545,828.9904186,1,1,0
2024,43,RS,4300638,Amaral Ferrador,43009899,60036402,2,2,1,1,7,1.0,672.142023,0,0,0
2024,24,RN,2404200,Goianinha,24018477,60010143,2,3,1,1,21,1.05,800.56,1,1,0
2024,31,MG,3127107,Frutal,31179001,60019996,2,3,1,1,14,1.0,738.0,0,0,0
2024,51,MT,5106109,Nossa Senhora do Livramento,51042593,60040402,2,3,1,1,1,1.0,784.16,1,1,0
2024,35,SP,3509502,Campinas,35043954,60027615,2,3,1,1,14,1.3,743.5951571,1,1,0
2024,33,RJ,3303955,Pinheiral,33097548,60023618,2,3,1,1,11,1.13,747.05,1,1,0
2024,35,SP,3508801,Cafelândia,35116038,60031123,2,3,1,1,9,1.1052632,693.6188608,0,0,0
2024,15,PA,1501402,Belém,15088610,60003101,2,3,1,1,17,1.2,774.02,1,1,0
2024,41,PR,4108650,Goioxim,41001363,60033048,2,3,1,1,8,1.1,792.33,1,1,0
2024,35,SP,3553005,Taguaí,35139424,60029714,2,3,1,1,13,1.0,828.7142278,1,1,0
2024,29,BA,2905701,Camaçari,29035497,60015885,2,3,1,1,17,1.0,675.11,0,0,0
2024,35,SP,3550308,São Paulo,35416075,60026920,2,3,1,1,12,1.0344828,712.9085317,0,0,0
2024,23,CE,2304400,Fortaleza,23007007,60009298,2,3,1,1,10,1.0,803.68,1,1,0
2024,31,MG,3135100,Janaúba,31045771,60020603,2,2,1,1,13,1.16,799.41,1,1,0
2024,15,PA,1501709,Bragança,15017668,60002977,2,3,1,1,13,1.35,735.52,0,0,0
2024,43,RS,4323002,Viamão,43104226,60039108,2,3,1,1,1,1.2666667,730.0053585,0,0,0
2024,15,PA,1505437,Ourilândia do Norte,15054239,60002676,2,3,1,1,5,1.12,758.3,1,1,0
2024,31,MG,3129806,Ibirité,31123375,60018289,2,3,1,1,18,1.41,758.56,1,1,0
2024,13,AM,1302603,Manaus,13045591,60000853,2,3,1,1,15,1.11,748.94,1,1,0
2024,53,DF,5300108,Brasília,53002903,60042321,2,2,1,1,12,1.23,782.44,1,1,0
2024,43,RS,4303905,Campo Bom,43011294,60036673,2,3,1,1,6,1.125,790.906039,1,1,0
2024,35,SP,3509502,Campinas,35046072,60031521,2,2,1,1,2,1.16,837.8810989,1,1,0
2024,15,PA,1502202,Capanema,15024208,60002223,2,3,1,1,12,1.0,771.49,1,1,0
2024,35,SP,3544509,Rubinéia,35092964,60028097,2,3,1,1,9,1.0625,758.7751545,1,1,0
2024,28,SE,2800308,Aracaju,28017698,60014600,2,3,1,1,19,1.2,721.99,0,0,0
2024,31,MG,3130051,Icaraí de Minas,31160025,60018903,2,2,1,1,20,1.07,799.69,1,1,0
